,name,duration_ms,explicit,popularity,artists,album_name,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
2528,What's the Use of Feet If You Haven't Got Legs? - Archive '99,223046,0,0.12,Telefon Tel Aviv,Fahrenheit Fair Enough,0.719,11,-9.629,0.0,0.179,0.0475,0.732,0.116,0.209,119.952,4.0,9
2529,CUFF IT,225388,1,0.88,Beyoncé,RENAISSANCE,0.78,7,-5.668,1.0,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,4.0,4
2530,Phantom Funeral,312240,0,0.17,Desaster,The Arts of Destruction,0.116,8,-4.908,1.0,0.167,6e-06,0.0255,0.416,0.0383,163.551,4.0,1
2531,GET UP,190312,0,0.41,Tokyo Machine;Guy Arthur,GET UP,0.776,1,-4.133,1.0,0.159,0.00717,0.168,0.32,0.619,127.979,4.0,13
2532,原宿いやほい,221250,0,0.25,Kyary Pamyu Pamyu,原宿いやほい,0.662,7,-0.544,1.0,0.0318,0.063,0.0111,0.148,0.806,127.995,3.0,14
2533,Styles,214967,0,0.12,Luke Vibert,Luke Vibert presents Rave Hop,0.859,3,-3.168,1.0,0.0384,0.0553,0.012,0.673,0.967,97.995,4.0,9
2534,Sácale brillo a una pena,252413,0,0.36,Mägo de Oz,"Hechizos, pócimas y brujería",0.578,7,-3.663,0.0,0.0333,0.00769,6.2e-05,0.333,0.683,119.955,4.0,17
2535,月亮代表誰的心,204986,0,0.46,David Tao,黑色柳丁,0.622,1,-7.113,1.0,0.0371,0.179,2.04e-06,0.196,0.513,169.92,4.0,15
2536,ファンタスティックパレード,244066,0,0.23,Yume Miru Adolescence,5(Speical Edition),0.518,10,-1.109,0.0,0.139,0.0635,4.73e-06,0.286,0.671,164.989,4.0,14
2537,Quero Sentir de Novo - Ao Vivo,134453,0,0.35,Raí Saia Rodada;Breno & Caio Cesar,Raí Saia Rodada - Saia Paradise - Áudio DVD,0.596,2,-3.745,1.0,0.068,0.722,0.0,0.165,0.875,160.193,4.0,7
2538,Coragem,268181,0,0.16,Samuca e a Selva,Coragem,0.802,9,-6.115,0.0,0.0511,0.0866,2.38e-06,0.529,0.813,124.029,4.0,0
2539,Bell Buoy,256360,0,0.1,Nobukazu Takemura,Songbook,0.549,1,-14.512,0.0,0.0282,0.0572,0.858,0.214,0.374,111.91,4.0,9
2540,Chhukar Mere Man Ko - Unwind Instrumental,214280,0,0.44,Jitendra Thankur;Shomu Seal,Relax with Bollywood Instrumentals,0.711,5,-12.572,1.0,0.0276,0.861,0.863,0.104,0.357,120.022,4.0,10
2541,Cumbia Elemental,250200,0,0.23,Subhira,Transubhiriano Americano,0.555,2,-7.464,1.0,0.0916,0.258,8.17e-05,0.259,0.464,90.922,4.0,0
2542,Oh Well,225706,0,0.27,Snake River Conspiracy,Sonic Jihad,0.566,5,-4.129,1.0,0.0841,0.00106,0.553,0.289,0.56,93.005,4.0,11
2543,Rumbling Brown Noise - Chamber,130281,0,0.36,Granular,Rumbling Brown Noise,0.175,9,-37.822,0.0,0.0678,0.899,0.749,0.109,0.0316,142.717,4.0,16
2544,Ov My Herculean Exile,283791,1,0.4,Behemoth,Opvs Contra Natvram,0.411,4,-5.001,0.0,0.0571,1.94e-05,0.0245,0.153,0.225,110.972,3.0,1
2545,What It Is,237106,0,0.14,Freddy Fresh,Badder Badder Schwing,0.753,9,-9.502,0.0,0.0376,0.00376,0.812,0.087,0.884,127.886,4.0,4
2546,Your Love Is Like A Flower,180333,0,0.26,The Bluegrass Album Band,"The Bluegrass Album, Vol. 2",0.495,11,-11.941,1.0,0.0321,0.423,0.00335,0.3,0.944,128.607,4.0,2
2547,Art,281400,0,0.25,Taproot,Welcome,0.582,0,-4.905,1.0,0.0532,0.000985,0.109,0.0957,0.266,120.225,3.0,11
2548,Lights (feat. DJ Trashy),403565,0,0.18,Tony Faline,"The Funk, Vol. 4",0.771,0,-6.997,1.0,0.0602,0.000443,0.217,0.0513,0.0497,134.964,4.0,4
2549,Bentley's Gonna Sort You Out,307400,0,0.44,Bentley Rhythm Ace,BRA,0.7,10,-8.774,0.0,0.0408,0.0456,0.831,0.347,0.811,103.984,4.0,4
2550,País da Fome: Homens Animais,367799,1,0.47,Sabotage;DJ Cia,Sabotage,0.649,6,-7.203,1.0,0.313,0.661,0.0,0.172,0.833,82.834,4.0,3
2551,Chiney K,171600,0,0.21,Mavado,Mr. Brooks...A Better Tomorrow,0.488,4,-7.203,1.0,0.451,0.146,0.0,0.28,0.276,76.758,5.0,13
2552,Feeling Like Reviving Again,326849,0,0.0,Tension Prophecy,Asylum of Humanity,0.155,10,-4.726,0.0,0.0526,0.000911,0.862,0.0676,0.173,88.524,4.0,12
2553,4G,162624,0,0.47,Max e Luan,4G,0.796,7,-2.813,1.0,0.0346,0.0335,0.0,0.329,0.828,126.017,4.0,7
2554,The Blood-Dimmed Tide,200920,1,0.0,Anaal Nathrakh,Vanitas,0.292,6,-2.811,1.0,0.133,3.66e-05,0.315,0.326,0.0972,129.871,4.0,1
2555,Urjotun,261213,0,0.23,Enslaved,Utgard,0.316,1,-8.746,1.0,0.0489,8.26e-05,0.241,0.12,0.564,177.052,4.0,1
2556,100% of Disin' You,223920,0,0.08,Armando,100 % of Disin U - Remixes,0.969,4,-8.638,0.0,0.327,0.0114,0.351,0.0778,0.736,127.097,4.0,5
2557,I Should've Known Better,267573,0,0.28,Nickel Creek,This Side,0.822,2,-11.395,0.0,0.0641,0.231,0.000519,0.0515,0.685,120.094,4.0,2
2558,On My Way Back To The Old Home,152800,0,0.33,The Bluegrass Album Band,The Bluegrass Album,0.417,10,-13.715,1.0,0.0361,0.381,0.00153,0.276,0.965,153.16,4.0,2
2559,Masturbation,312657,1,0.0,Out of Nowhere,Man Made Disaster,0.498,1,-2.344,1.0,0.0528,0.000173,0.0,0.0778,0.398,125.005,4.0,12
2560,Luv (sic),286320,0,0.62,Nujabes,Luv(sic) Hexalogy,0.906,1,-5.558,1.0,0.215,0.437,0.0272,0.652,0.869,93.016,4.0,18
2561,Reoite,142638,0,0.52,Mila Harper,Reoite,0.0896,9,-33.507,1.0,0.0466,0.957,0.86,0.074,0.0369,85.095,5.0,16
2562,They,245720,0,0.22,Entombed,"To Ride, Shoot Straight and Speak the Truth",0.179,8,-5.352,1.0,0.191,0.000316,0.916,0.0885,0.0398,138.382,4.0,1
2563,Fronteira (D.U.C.A.),331640,0,0.45,O Rappa,Nunca Tem Fim (Standard),0.555,10,-5.541,0.0,0.104,0.253,3.31e-06,0.101,0.814,177.986,4.0,3
2564,2 creams,419973,0,0.08,Rei Harakami,red curb,0.699,3,-14.188,0.0,0.0576,0.0178,0.857,0.141,0.359,128.948,4.0,9
2565,Let Yourself Go - A Director's Cut Master,518638,0,0.1,Frankie Knuckles;Director's Cut;Eric Kupper;Sybil,The Director's Cut Collection,0.655,9,-7.4,1.0,0.0366,0.00109,0.00388,0.496,0.464,123.988,4.0,5
2566,Ele É Exaltado - Acústico Ao Vivo,203360,0,0.49,Adhemar De Campos;Orquestra Filarmônica de São Caetano do Sul,Comunhão e Adoração 6 (Acústico Ao Vivo),0.184,0,-10.391,1.0,0.0296,0.753,1.2e-06,0.608,0.265,168.074,3.0,3
2567,Nexion 218,92264,1,0.54,Dissection,Reinkaos,0.583,9,-8.623,0.0,0.036,0.00044,0.834,0.369,0.221,132.065,4.0,1
2568,Howl,254000,0,0.0,Parsa Shomali,Girih: Iranian Sound Artists,0.258,0,-17.379,1.0,0.0412,0.904,0.934,0.608,0.039,120.3,4.0,12
2569,Mansana,494000,0,0.13,Anenon,Tongue,0.16,2,-13.08,1.0,0.0363,0.977,0.934,0.175,0.0382,99.264,3.0,9
2570,Sloppy,125874,0,0.06,Timothy Infinite,Wavelines,0.743,2,-9.352,0.0,0.275,0.17,0.901,0.336,0.31,80.075,4.0,18
2571,Krew Strzygi,258725,1,0.15,Truchło Strzygi,Gwiezdny Demon,0.264,1,-5.12,1.0,0.166,8.81e-06,0.114,0.476,0.116,155.373,4.0,1
2572,Sudores fríos,275878,1,0.62,Natos y Waor;Recycled J,"Hijos de la ruina, vol. 3",0.887,8,-6.805,0.0,0.259,0.0167,0.00962,0.0989,0.389,115.988,4.0,17
2573,Fractura de escafoides tarsiano derecho - Cara B,208026,0,0.21,Jorge Drexler,Cara B,0.481,7,-20.759,1.0,0.868,0.507,0.0139,0.983,0.709,151.445,4.0,0
2574,"Hey Man, Nice Shot - Remastered Version",314440,0,0.66,Filter,Short Bus,0.48,2,-10.773,1.0,0.0339,0.00213,0.712,0.319,0.305,177.018,4.0,11
2575,Días,251253,0,0.0,Coti,Triste Hora,0.575,4,-5.321,0.0,0.0311,0.00871,0.000427,0.129,0.566,127.01,4.0,17
2576,Ewig und für immer (Reprise),120066,0,0.19,Pia Allgaier;Pat Lawson,Die bunte Seite des Monds (Musik zum Netflix Film),0.292,3,-13.796,0.0,0.0461,0.925,5.6e-06,0.217,0.116,138.526,5.0,6
2577,Hand Gestures - MAACHINEN Remix,274821,0,0.1,Noisia;Joe Seven;MAACHINEN,The Resonance IV,0.761,8,-4.026,1.0,0.255,0.0229,0.834,0.101,0.207,171.922,4.0,4
2578,爱上你,241040,0,0.48,S.H.E,SHERO,0.618,8,-5.954,0.0,0.0347,0.253,0.0,0.0665,0.708,150.048,4.0,15
2579,Born Of Desire,241160,0,0.24,Mushroomhead,XX,0.391,4,-5.44,0.0,0.187,0.000786,0.824,0.277,0.317,83.587,4.0,11
2580,Deixa Ela,238080,0,0.47,Cynthia Luz;Pedro Lotto;Froid,Do Caos ao Nirvana,0.483,6,-4.28,1.0,0.32,0.314,0.0,0.0914,0.512,124.19,4.0,3
2581,Temporality,127058,0,0.37,Savage Bops,Temporality,0.563,0,-12.645,1.0,0.138,0.915,0.869,0.104,0.262,84.966,4.0,18
2582,At Tragic Heights,400293,0,0.21,Moonspell,Night Eternal (Extended Version),0.329,4,-7.455,0.0,0.0724,6.06e-06,0.928,0.676,0.073,134.722,4.0,1
2583,The Human Drive (in hi-fi),200520,0,0.32,CKY,"Camp Kill Yourself, Vol.1",0.337,7,-8.282,1.0,0.0369,0.000141,0.578,0.0895,0.614,136.864,4.0,11
2584,Joannie Works with One Hammer,107189,0,0.29,The Wiggles,Wiggle House!,0.652,2,-5.571,1.0,0.272,0.516,0.0,0.192,0.961,129.302,5.0,6
2585,(......海妖沙龍)(feat. 蜷川紅 of 和樂器樂團),204861,0,0.35,吳青峰;蜷川紅,馬拉美的星期二,0.698,0,-5.745,1.0,0.0499,0.115,9.33e-06,0.252,0.479,101.93,4.0,15
2586,Brown Noise Hollow 180 hz,134427,0,0.36,Granular,Brown Noise DLX,0.197,1,-32.108,1.0,0.0875,0.967,0.249,0.112,0.0219,123.658,1.0,16
2587,Kesariya - Dance Mix,197400,0,0.56,Pritam;Shashwat Singh;Antara Mitra;Arijit Singh,Brahmastra (Original Motion Picture Soundtrack),0.7,10,-4.193,0.0,0.0531,0.45,0.0,0.103,0.567,100.037,4.0,10
2588,Mapalé,261240,0,0.23,La Cumbia Chicharra;Emilie Rambaud,Hijo de Tigre,0.595,1,-9.633,1.0,0.165,0.0172,0.209,0.0911,0.888,146.919,4.0,0
2589,"Maine tujhe Dekha, Jitni Tu Milti Jaaye (Jhoom)",149600,0,0.41,Rishabh;Poorva Thakur;Enchant Music,"Maine tujhe Dekha, Jitni Tu Milti Jaaye (Jhoom)",0.656,7,-9.747,1.0,0.0439,0.849,0.0,0.456,0.538,144.0,4.0,10
2590,A Prayer for George,179750,0,0.27,Matt Large,A Wasteland Fairytale,0.566,11,-6.906,1.0,0.064,0.0175,0.917,0.0999,0.244,175.882,4.0,18
2591,Promised Land - Groove Armada Extended Remix,430755,0,0.06,Joe Smooth;Groove Armada,Promised Land (Groove Armada Remix),0.779,11,-6.098,0.0,0.049,0.000167,0.135,0.0675,0.24,125.996,4.0,5
2592,Zeige dich - Instrumental,258788,0,0.2,Kristen Anderson-Lopez;Robert Lopez,Die Eiskönigin 2 (Deutscher Original Film-Soundtrack/Deluxe Edition),0.382,6,-11.959,1.0,0.0325,0.619,0.732,0.0464,0.124,124.186,4.0,6
2593,When I Was a Yout - King Hydra Remix,252070,0,0.0,Ed Solo;Skool Of Thought;King Hydra,Random Acts of Kindness,0.797,11,-6.999,0.0,0.0441,0.00426,0.265,0.302,0.785,132.027,4.0,4
2594,Something like a Star,298333,0,0.15,SubtractiveLAD,Where the Land Meets the Sky,0.146,0,-18.645,1.0,0.0378,0.97,0.912,0.0931,0.0339,72.578,3.0,9
2595,Packard - Blomqvist & Schories Sunrise Mix,361281,0,0.45,Oliver Schories;Jan Blomqvist,Packard,0.507,1,-10.687,0.0,0.148,0.0202,0.521,0.115,0.142,122.89,4.0,19
2596,Inelegant,88848,0,0.0,ArtSaves,Empty Sounds,0.352,5,-19.563,1.0,0.0355,0.939,0.93,0.126,0.0819,140.762,5.0,12
2597,Mutter,268600,0,0.65,Rammstein,Mutter,0.491,4,-6.53,1.0,0.0349,0.0152,0.00045,0.125,0.0824,116.145,4.0,11
2598,Don't Stand In Line,227126,0,0.19,Pailhead,Trait (Deluxe Edition),0.62,4,-4.862,1.0,0.0851,0.0596,0.061,0.12,0.767,71.973,4.0,11
2599,Auf dem Meer,224014,0,0.48,Weißes Rauschen HD,Meereswellen zum Schlafen: Weißes Rauschen für den Schlaf,0.0891,0,-28.765,0.0,0.0476,0.896,0.905,0.209,0.00189,87.995,4.0,16
2600,Mom & Dad,204117,0,0.0,Kenyaman,Mom & Dad,0.594,1,-10.097,0.0,0.172,0.243,0.0,0.103,0.215,79.136,4.0,13
2601,Tides,143360,0,0.08,Nathan Kawanishi;Kowrites,Tides,0.58,2,-10.884,0.0,0.217,0.933,0.856,0.0944,0.335,74.873,4.0,18
2602,Toca em Mim de Novo - Ao Vivo,273000,0,0.54,Isadora Pompeo,Pra Te Contar Os Meus Segredos (Ao Vivo),0.569,2,-8.387,1.0,0.0253,0.139,0.0,0.874,0.303,142.055,4.0,3
2603,Feat Challenge,468760,0,0.31,Deluxe,Moustache Gracias,0.732,1,-6.278,0.0,0.248,0.356,0.0,0.2,0.86,92.121,4.0,17
2604,Gather Round - Prelude,105000,0,0.27,Kruger Brothers;Kontras Quartet,Roan Mountain Suite,0.499,2,-19.474,1.0,0.0793,0.836,0.861,0.0925,0.263,87.205,1.0,2
2605,"Der liebe Gott weiß, daß ich kein Engel bin",201549,0,0.23,Höhner,Da Simmer Dabei... Die Grössten Partyhits! (Gold Edition),0.512,2,-3.479,0.0,0.0516,0.0674,0.0,0.328,0.784,177.961,4.0,8
2606,Help Myself - Reconstructed by Carl Craig,465889,0,0.09,Chez Damier;Carl Craig,I Never Knew Love,0.82,9,-11.262,0.0,0.0378,0.00298,0.113,0.0813,0.515,126.465,4.0,5
2607,Hokey Fucking Pokey,222716,1,0.29,Psychostick,We Couldn't Think of a Title,0.315,8,-4.161,0.0,0.155,0.00131,4.43e-06,0.426,0.349,178.767,4.0,11
2608,David Doesn't Eat,216666,0,0.05,Scooter,20 Years of Hardcore,0.515,10,-4.434,1.0,0.0912,4.18e-05,0.00103,0.804,0.502,141.982,4.0,19
2609,あややこやや,250706,0,0.38,QUEEN BEE,火炎(Full Edition),0.607,2,-6.866,0.0,0.0429,0.00739,0.000335,0.183,0.374,91.978,4.0,13
2610,Handprints,74571,0,0.37,Lazy Leopard,Handprints,0.771,9,-11.246,0.0,0.0689,0.364,0.838,0.167,0.373,69.993,4.0,18
2611,金星(A -全国ツアー2017 - Live),238293,0,0.22,QUEEN BEE,A -全国ツアー2017-,0.578,1,-5.737,1.0,0.0383,0.00119,5.72e-06,0.632,0.37,128.579,4.0,13
2612,Masturbation Session,293386,0,0.21,Los Amigos Invisibles,Arepa 3000,0.843,5,-6.455,0.0,0.0865,0.0221,0.0158,0.182,0.86,117.971,4.0,0
2613,Carta de Amor - Ao Vivo,371250,0,0.44,Kemuel;Rebeca Carvalho,Carta de Amor (Ao Vivo),0.322,6,-6.371,1.0,0.0364,0.0742,0.0,0.104,0.183,127.726,4.0,3
2614,En la Casa de Inés,241106,0,0.04,Guaraná,Éxitos del Pop en Español de los Años 2000,0.803,9,-6.243,0.0,0.0282,0.408,0.0,0.109,0.784,108.0,4.0,17
2615,Shut Your Mouth,192986,1,0.5,Pain,Nothing Remains The Same,0.562,2,-4.461,0.0,0.0383,0.0032,0.0,0.115,0.55,120.021,5.0,11
2616,Hold Me To The Light - Tale Of Us Remix,398095,0,0.5,KAS:ST;Be No Rain;Tale Of Us,Hold Me To The Light,0.643,7,-9.29,1.0,0.0497,0.00363,0.749,0.13,0.0854,125.969,4.0,19
2617,Tha Real Disco,362945,0,0.06,Mike Dunn,Defected Presents House Masters: Mike Dunn,0.753,1,-6.378,1.0,0.0306,1.84e-06,0.746,0.114,0.91,128.765,4.0,5
2618,Ray,226506,0,0.44,PassCode,Ex libris PassCode,0.451,8,-1.659,1.0,0.111,0.000545,0.0045,0.318,0.329,97.98,4.0,14
2619,Mañana Que Ya No Estés,201770,0,0.41,Huichol Musical,Mañana Que Ya No Estés,0.736,9,-5.128,1.0,0.0425,0.156,0.0,0.125,0.846,168.023,3.0,17
2620,Foi Deus Quem Fez Você,232973,0,0.49,Amelinha,Porta Secreta,0.421,9,-6.98,1.0,0.0487,0.318,0.0,0.377,0.409,133.596,4.0,7
2621,昨夜的渡輪上,220840,0,0.19,李炳文,關不掉的聲音,0.554,6,-10.199,0.0,0.0268,0.749,0.0,0.11,0.168,107.625,4.0,15
2622,Curious Shadows,168020,0,0.32,Obie Hans,Curious Shadows,0.768,7,-17.331,1.0,0.0743,0.725,0.931,0.11,0.285,160.062,4.0,18
2623,Ahí Estás Tú,330120,0,0.02,Chambao,Éxitos del Pop en Español de los Años 2000,0.57,4,-3.766,0.0,0.0529,0.0782,0.0645,0.0745,0.39,175.811,4.0,17
2624,Spaceship,151658,1,0.6,TOB Duke,$ad Boy,0.539,1,-10.013,0.0,0.389,0.868,0.0,0.0594,0.805,177.087,4.0,18
2625,Antes Que No,226270,0,0.0,David Bisbal,Carrete con besties,0.635,5,-4.856,1.0,0.0546,0.153,2.63e-05,0.0827,0.666,94.008,4.0,17
2626,What Iz Life - Original Mix,170720,0,0.1,The Prophet,The Hardcore Archive Part 3 (1997),0.603,7,-3.677,1.0,0.0571,0.00125,0.297,0.0831,0.191,92.007,4.0,8
2627,HandMadeGod,333666,0,0.22,Moonspell,Sin / Pecado,0.479,9,-6.739,1.0,0.0805,0.00103,0.451,0.219,0.488,119.985,4.0,1
2628,Chileshe,378893,0,0.18,Hugh Masekela,Pure Sounds of Africa,0.656,5,-3.685,1.0,0.0317,0.415,0.000192,0.207,0.443,88.955,4.0,0
2629,Wonderful Merciful Savior,232280,0,0.37,"Phillips, Craig & Dean",Let the Worshippers Arise,0.348,2,-8.52,1.0,0.0284,0.399,1.11e-06,0.0706,0.334,131.437,3.0,12
2630,Get In Front - Original Mix,240000,0,0.12,DJ Fixx;Ondamike,Get In Front,0.836,3,-2.91,1.0,0.0463,0.00226,0.00623,0.0976,0.503,130.005,4.0,4
2631,Mira Mis Ojos,176129,0,0.37,Depresión Sonora,Depresión Sonora,0.695,7,-4.651,0.0,0.0374,0.461,0.894,0.124,0.96,123.971,4.0,17
2632,再生,283880,0,0.0,Perfume,TOKYO - HALLOWEEN -,0.525,6,-2.407,1.0,0.0321,0.0191,0.000696,0.0862,0.754,150.01,4.0,14
2633,I Will Wait for You (Psalm 130) [Live],378076,0,0.52,Shane & Shane,Hymns Live,0.412,0,-8.831,1.0,0.0336,0.435,0.0,0.117,0.206,129.409,3.0,0
2634,四月のラブレター,184320,0,0.31,Seiko Matsuda,Candy,0.742,10,-5.33,0.0,0.0333,0.232,0.0,0.16,0.614,120.12,4.0,14
2635,La vida moderna (feat. Love of Lesbian),193746,0,0.6,Veintiuno;Love of Lesbian,La vida moderna (feat. Love of Lesbian),0.575,9,-4.136,1.0,0.0761,0.134,0.0,0.136,0.804,173.881,4.0,17
2636,爛泥,149506,0,0.07,No Party For Cao Dong,醜奴兒,0.708,11,-8.619,0.0,0.0951,0.0401,0.000327,0.124,0.425,114.952,4.0,15
2637,Pyar Manga Tha Gham De Gaye Hain,234092,0,0.5,Nusrat Fateh Ali Khan;Afternight Vibes,"Revamped, Vol. 2 (Remix)",0.633,5,-3.992,0.0,0.0965,0.0112,0.0,0.431,0.485,95.077,4.0,10
2638,シンクロニシティ,254880,0,0.3,Nogizaka46,シンクロニシティ,0.571,0,-3.639,1.0,0.04,0.603,0.0,0.0585,0.466,135.94,4.0,14
2639,Adult Swim,92571,0,0.05,Beat Oven,Adult Swim,0.582,9,-8.64,0.0,0.0354,0.00801,0.739,0.864,0.689,140.009,4.0,18
2640,Chasing Heaven,318750,0,0.42,Bassnectar;Levit∆te,Into the Sun,0.451,6,-6.237,1.0,0.051,0.0124,0.951,0.122,0.15,128.052,4.0,4
2641,Amores Dormidos,229520,0,0.03,Edurne,Éxitos del Pop en Español de los Años 2000,0.667,5,-4.833,1.0,0.0298,0.0806,0.0,0.0867,0.711,138.012,4.0,17
2642,Barravenida,297360,0,0.22,BaianaSystem,BaianaSystem,0.646,7,-10.789,0.0,0.0328,0.0025,0.739,0.17,0.672,133.985,4.0,0
2643,Fuckin Clown - Stephen Advance 2012 Remix,375014,0,0.12,David Temessi;Stephen Advance,Fuckin Clown Stephen Advance 2012 Remix,0.781,0,-6.166,1.0,0.0764,0.00692,0.81,0.0851,0.185,128.03,4.0,19
2644,Baby White Noise Series - Pure White Noise,300000,0,0.43,Baby Sweet Dream,Baby White Noise Series - Pure White Noise,0.0,6,-33.764,1.0,0.0,0.69,0.42,0.863,0.0,131.5836499044099,4.0,16
2645,Otwórz oczy,196213,0,0.24,Germaine Franco,Nasze Magiczne Encanto (Muzyka z filmu),0.249,0,-16.434,0.0,0.0321,0.862,0.968,0.139,0.0636,82.704,3.0,6
2646,Waking up Next to You,220675,0,0.23,Matt Large,Waking up Next to You,0.717,11,-8.782,0.0,0.0397,0.299,0.782,0.124,0.516,75.009,4.0,18
2647,Du bist zu blöd um aussem Busch zu winken - Version 2008,252973,0,0.24,Mickie Krause,10 Jahre Gute Unterhaltung!,0.716,1,-2.767,1.0,0.112,0.146,0.027,0.791,0.748,130.047,4.0,8
2648,All the Pretty Things,210986,0,0.08,The Boo Devils,The Noble Art of Rock n' Roll,0.459,5,-5.373,0.0,0.0455,0.186,0.00681,0.134,0.825,165.068,4.0,17
2649,Sinto Falta Dela,210133,0,0.45,Soró Silva,Pra Frente,0.727,6,-2.495,1.0,0.044,0.0811,0.0,0.134,0.96,185.928,4.0,7
2650,I Can't Stand It (4 Minute Mix) - Extended Mix,240350,0,0.01,The Prophet,The Hardcore Archive Part 2 (1995 - 1996),0.665,2,-7.08,1.0,0.0631,0.00308,0.257,0.213,0.0737,179.96,4.0,8
2651,0.03,184000,0,0.46,ØZI,PEDESTAL,0.786,1,-5.944,1.0,0.0737,0.0566,0.0,0.245,0.679,117.945,4.0,15
2652,Siempre Estaras Conmigo,226693,0,0.27,Cristian Castro,Agua Nueva,0.596,7,-9.663,1.0,0.0286,0.00452,7.61e-05,0.11,0.946,156.764,4.0,17
2653,La Gitana Me Ha Dejado - Salsa Electrónica,405653,0,0.17,Meridian Brothers,Desesperanza,0.762,11,-8.633,0.0,0.239,0.772,0.00183,0.183,0.576,96.428,4.0,0
2654,演員,261249,0,0.63,Joker Xue,初學者,0.53,11,-10.678,1.0,0.0472,0.399,7.81e-06,0.113,0.186,182.842,4.0,15
2655,Ish Chat,153435,0,0.16,SpectraSoul,Delay No More,0.788,11,-7.811,0.0,0.131,0.0229,0.00115,0.161,0.295,85.036,4.0,9
2656,クルクル - E.G.11 version,233933,0,0.24,E-girls,E-girls,0.64,9,-3.639,1.0,0.0308,0.0772,0.0,0.284,0.822,132.038,4.0,14
2657,Toom,339750,0,0.0,Rojin Sharafi,Zangaar,0.225,4,-7.636,1.0,0.11,0.644,0.243,0.0873,0.0398,93.808,3.0,12
2658,Sleep with One Eye Open,195920,0,0.23,Chris Thile;Michael Daves,Sleep With One Eye Open,0.625,9,-7.338,1.0,0.0368,0.743,0.000284,0.0692,0.924,98.327,4.0,2
2659,Prins Ali (Reprise),71760,0,0.19,Pierre Bokma,Aladdin (Originele Nederlandstalige Soundtrack),0.525,5,-13.048,0.0,0.0545,0.77,0.0,0.257,0.724,55.38,4.0,6
2660,Declaração de Amor (Ao Vivo),198426,0,0.48,Calcinha Preta,"Calcinha Preta, Vol. 13 (Ao Vivo)",0.546,0,-1.314,0.0,0.0293,0.142,0.0,0.825,0.535,149.785,4.0,7
2661,Make You Feel Good,141173,1,0.45,Fetty Wap,Make You Feel Good,0.658,3,-6.069,0.0,0.328,0.602,2.46e-06,0.682,0.738,158.147,4.0,13
2662,Gri Gri Bá Dön,345022,0,0.14,Höröyá,Gri Gri Bá,0.767,5,-4.364,0.0,0.0487,0.0981,0.918,0.0555,0.493,135.972,4.0,0
2663,0 (Remixed by world's end girlfriend),438000,0,0.11,arai tasuku;World's End Girlfriend,0,0.331,3,-9.267,1.0,0.106,0.831,0.204,0.119,0.198,112.511,4.0,9
2664,Anders ist gut,220853,0,0.23,Michelle,Anders ist gut,0.777,2,-4.672,0.0,0.0342,0.118,0.0,0.111,0.786,117.995,4.0,8
2665,Babylon Fallin',490119,0,0.09,DJ Sneak,Fallin' Beats EP,0.788,1,-6.765,1.0,0.073,9.52e-05,0.79,0.0312,0.725,126.013,4.0,5
2666,Jeet,184848,0,0.6,Ritviz,Ved,0.787,0,-6.465,0.0,0.0703,0.364,0.000995,0.0625,0.644,98.989,4.0,10
2667,Paragons - Zardonic Remix,402758,1,0.31,Toronto Is Broken;BVLVNCE;Zardonic,Clare,0.426,0,0.471,1.0,0.434,8.96e-05,0.242,0.11,0.136,175.023,4.0,9
2668,The Choir,185760,0,0.0,White Noise for Babies,Sea of White Noise,0.187,4,-12.22,1.0,0.0346,0.883,0.995,0.175,0.0358,79.347,4.0,16
2669,The Scope Of Obsession,175906,0,0.18,Carnifex,Hell Chose Me (Bonus Track Version),0.573,1,-4.004,0.0,0.179,4.57e-05,0.0222,0.272,0.315,114.02,4.0,1
2670,Redenção,227933,0,0.48,Fresno,Redenção,0.61,5,-2.904,1.0,0.0596,0.084,3.48e-05,0.0713,0.729,140.015,4.0,3
2671,minor distance,133150,0,0.35,SLKBTS,minor distance,0.782,6,-10.585,0.0,0.0973,0.157,0.884,0.102,0.215,72.993,4.0,18
2672,"Hairdryer Relaxing Sound, Fön Einschlafhilfe, Haartrockner, Secador, Sèche-cheveux, 电吹风, ドライヤー",582563,0,0.39,Truesound Village,Sounds for Sleeping and Relaxation,0.0892,9,-14.882,0.0,0.0736,0.876,0.468,0.742,1e-05,162.346,4.0,16
2673,Is There Anybody Lonely,279506,0,0.35,Sir Charles Jones,The Best of Sir Charles Jones - For Your Love,0.791,0,-8.443,1.0,0.0416,0.64,0.0,0.0926,0.553,110.105,4.0,2
2674,Play Date X Main Tera,223451,0,0.06,Pranish VP,Play Date X Main Tera,0.731,0,-9.485,0.0,0.0335,0.833,0.000317,0.138,0.447,117.881,4.0,10
2675,Got a Love for You - Hurley's House Mix,454960,0,0.09,Jomanda,Top 100 90s (The Best 90s Pop Classics),0.708,6,-13.591,0.0,0.0436,4.2e-05,0.642,0.0489,0.632,119.9,4.0,5
2676,Se Ligaê,191550,0,0.21,Rogerio Flausino;Baby Do Brasil;Sérgio Mendes,Se Ligaê,0.71,9,-6.687,0.0,0.0341,0.326,0.0,0.38,0.838,122.039,4.0,6
